p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception,week,year,plyr_number
russyeast_lar_2022_6,lar_2022_6,russyeast_lar_2022,lar_2022,russyeast,55629,s,lar,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
josiahscott_phi_2022_6,phi_2022_6,josiahscott_phi_2022,phi_2022,josiahscott,55634,cb,phi,1,0,-0.4,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jeffreyokudah_det_2022_6,det_2022_6,jeffreyokudah_det_2022,det_2022,jeffreyokudah,55674,cb,det,1,0,14.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
trenorwood_pit_2022_6,pit_2022_6,trenorwood_pit_2022,pit_2022,trenorwood,55675,s,pit,1,0,15.2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
deommodorelenoir_sf_2022_6,sf_2022_6,deommodorelenoir_sf_2022,sf_2022,deommodorelenoir,55686,cb,sf,1,1,6.6,90.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
marcusjones_ne_2022_6,ne_2022_6,marcusjones_ne_2022,ne_2022,marcusjones,55717,cb,ne,1,0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
dariouswilliams_jax_2022_6,jax_2022_6,dariouswilliams_jax_2022,jax_2022,dariouswilliams,55724,cb,jax,1,0,3.3,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jamarcusingram_buf_2022_6,buf_2022_6,jamarcusingram_buf_2022,buf_2022,jamarcusingram,55738,cb,buf,1,0,13.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
xaviermckinney_nyg_2022_6,nyg_2022_6,xaviermckinney_nyg_2022,nyg_2022,xaviermckinney,55775,s,nyg,1,0,2.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kamrencurl_was_2022_6,was_2022_6,kamrencurl_was_2022,was_2022,kamrencurl,55800,s,was,1,0,-0.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ericstokes_gb_2022_6,gb_2022_6,ericstokes_gb_2022,gb_2022,ericstokes,55912,cb,gb,1,0,7.2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
bryancook_kc_2022_6,kc_2022_6,bryancook_kc_2022,kc_2022,bryancook,55940,s,kc,1,1,48.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
natehobbs_lv_2022_6,lv_2022_6,natehobbs_lv_2022,lv_2022,natehobbs,55948,cb,lv,1,1,7.8,77.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
genostone_bal_2022_6,bal_2022_6,genostone_bal_2022,bal_2022,genostone,55967,s,bal,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ajparker_det_2022_6,det_2022_6,ajparker_det_2022,det_2022,ajparker,55983,cb,det,1,0,6.7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ambrythomas_sf_2022_6,sf_2022_6,ambrythomas_sf_2022,sf_2022,ambrythomas,56058,cb,sf,1,0,22.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
benjaminstjuste_was_2022_6,was_2022_6,benjaminstjuste_was_2022,was_2022,benjaminstjuste,56061,cb,was,1,1,6.4,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
damarrimathis_den_2022_6,den_2022_6,damarrimathis_den_2022,den_2022,damarrimathis,56143,cb,den,1,0,8.6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
daronbland_dal_2022_6,dal_2022_6,daronbland_dal_2022,dal_2022,daronbland,56158,cb,dal,1,0,6.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ifeatumelifonwu_det_2022_6,det_2022_6,ifeatumelifonwu_det_2022,det_2022,ifeatumelifonwu,56203,s,det,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
darnayholmes_nyg_2022_6,nyg_2022_6,darnayholmes_nyg_2022,nyg_2022,darnayholmes,56247,cb,nyg,1,0,7.4,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
keithtaylor_car_2022_6,car_2022_6,keithtaylor_car_2022,car_2022,keithtaylor,56289,cb,car,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
troyandersen_atl_2022_6,atl_2022_6,troyandersen_atl_2022,atl_2022,troyandersen,57317,lb,atl,1,0,-1.3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jalenpitre_hou_2022_6,hou_2022_6,jalenpitre_hou_2022,hou_2022,jalenpitre,57737,s,hou,1,0,21.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
terrelbernard_buf_2022_6,buf_2022_6,terrelbernard_buf_2022,buf_2022,terrelbernard,57739,lb,buf,1,0,2.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
baylonspector_buf_2022_6,buf_2022_6,baylonspector_buf_2022,buf_2022,baylonspector,57782,lb,buf,1,0,4.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
natelandman_atl_2022_6,atl_2022_6,natelandman_atl_2022,atl_2022,natelandman,57788,lb,atl,1,0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mykalwalker_atl_2022_6,atl_2022_6,mykalwalker_atl_2022,atl_2022,mykalwalker,57834,lb,atl,1,3,6.2,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jamindavis_was_2022_6,was_2022_6,jamindavis_was_2022,was_2022,jamindavis,57905,lb,was,1,0,1.8,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
patrickqueen_bal_2022_6,bal_2022_6,patrickqueen_bal_2022,bal_2022,patrickqueen,57941,lb,bal,1,0,3.1,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jacobphillips_cle_2022_6,cle_2022_6,jacobphillips_cle_2022,cle_2022,jacobphillips,57942,lb,cle,1,1,4.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jeremiahowusukoramoah_cle_2022_6,cle_2022_6,jeremiahowusukoramoah_cle_2022,cle_2022,jeremiahowusukoramoah,58089,lb,cle,1,0,-1.6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
petewerner_no_2022_6,no_2022_6,petewerner_no_2022,no_2022,petewerner,58093,lb,no,1,1,7.8,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kennethmurray_lac_2022_6,lac_2022_6,kennethmurray_lac_2022,lac_2022,kennethmurray,58099,lb,lac,1,0,4.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
derrickbarnes_det_2022_6,det_2022_6,derrickbarnes_det_2022,det_2022,derrickbarnes,58120,lb,det,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
devinlloyd_jax_2022_6,jax_2022_6,devinlloyd_jax_2022,jax_2022,devinlloyd,58238,lb,jax,1,1,1.8,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
michaelcarterii_nyj_2022_6,nyj_2022_6,michaelcarterii_nyj_2022,nyj_2022,michaelcarterii,60644,cb,nyj,1,0,-2.5,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jamespierre_pit_2022_6,pit_2022_6,jamespierre_pit_2022,pit_2022,jamespierre,60649,cb,pit,1,0,3.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
grantdelpit_cle_2022_6,cle_2022_6,grantdelpit_cle_2022,cle_2022,grantdelpit,60685,s,cle,1,0,7.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
malcolmrodriguez_det_2022_6,det_2022_6,malcolmrodriguez_det_2022,det_2022,malcolmrodriguez,60731,lb,det,1,1,1.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
darrenhall_atl_2022_6,atl_2022_6,darrenhall_atl_2022,atl_2022,darrenhall,60742,cb,atl,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
garretwallow_hou_2022_6,hou_2022_6,garretwallow_hou_2022,hou_2022,garretwallow,60761,lb,hou,1,0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
noahigbinoghene_mia_2022_6,mia_2022_6,noahigbinoghene_mia_2022,mia_2022,noahigbinoghene,61155,cb,mia,1,0,18.0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tariqwoolen_sea_2022_6,sea_2022_6,tariqwoolen_sea_2022,sea_2022,tariqwoolen,61790,cb,sea,1,0,6.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
calebfarley_ten_2022_6,ten_2022_6,calebfarley_ten_2022,ten_2022,calebfarley,61803,cb,ten,1,0,48.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
samuelwomack_sf_2022_6,sf_2022_6,samuelwomack_sf_2022,sf_2022,samuelwomack,65771,cb,sf,1,0,12.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
zyonmccollum_tb_2022_6,tb_2022_6,zyonmccollum_tb_2022,tb_2022,zyonmccollum,66769,cb,tb,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jonathanowens_hou_2022_6,hou_2022_6,jonathanowens_hou_2022,hou_2022,jonathanowens,66930,s,hou,1,1,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
chadmuma_jax_2022_6,jax_2022_6,chadmuma_jax_2022,jax_2022,chadmuma,75818,lb,jax,1,0,5.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
asantesamueljr_lac_2022_6,lac_2022_6,asantesamueljr_lac_2022,lac_2022,asantesamueljr,76625,cb,lac,1,0,14.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
andrecisco_jax_2022_6,jax_2022_6,andrecisco_jax_2022,jax_2022,andrecisco,76641,s,jax,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
cadensterns_den_2022_6,den_2022_6,cadensterns_den_2022,den_2022,cadensterns,76725,s,den,1,0,10.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
zavencollins_ari_2022_6,ari_2022_6,zavencollins_ari_2022,ari_2022,zavencollins,77190,lb,ari,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
brianasamoah_min_2022_6,min_2022_6,brianasamoah_min_2022,min_2022,brianasamoah,77195,lb,min,1,0,4.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
trevonmoehrig_lv_2022_6,lv_2022_6,trevonmoehrig_lv_2022,lv_2022,trevonmoehrig,77847,s,lv,1,1,9.5,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
derionkendrick_lar_2022_6,lar_2022_6,derionkendrick_lar_2022,lar_2022,derionkendrick,78022,cb,lar,1,0,12.5,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
micahmcfadden_nyg_2022_6,nyg_2022_6,micahmcfadden_nyg_2022,nyg_2022,micahmcfadden,81246,lb,nyg,1,0,0.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
nickbolton_kc_2022_6,kc_2022_6,nickbolton_kc_2022,kc_2022,nickbolton,81322,lb,kc,1,0,3.3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ernestjones_lar_2022_6,lar_2022_6,ernestjones_lar_2022,lar_2022,ernestjones,81399,lb,lar,1,0,5.3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
quaywalker_gb_2022_6,gb_2022_6,quaywalker_gb_2022,gb_2022,quaywalker,82547,lb,gb,1,2,14.0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
channingtindall_mia_2022_6,mia_2022_6,channingtindall_mia_2022,mia_2022,channingtindall,82548,lb,mia,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kelvinjoseph_dal_2022_6,dal_2022_6,kelvinjoseph_dal_2022,dal_2022,kelvinjoseph,83051,cb,dal,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
rachadwildgoose_was_2022_6,was_2022_6,rachadwildgoose_was_2022,was_2022,rachadwildgoose,83111,cb,was,1,0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
patricksurtainii_den_2022_6,den_2022_6,patricksurtainii_den_2022,den_2022,patricksurtainii,83119,cb,den,1,2,4.8,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
rogermccreary_ten_2022_6,ten_2022_6,rogermccreary_ten_2022,ten_2022,rogermccreary,83176,cb,ten,1,0,9.1,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tysoncampbell_jax_2022_6,jax_2022_6,tysoncampbell_jax_2022,jax_2022,tysoncampbell,83217,cb,jax,1,0,9.5,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kerbyjoseph_det_2022_6,det_2022_6,kerbyjoseph_det_2022,det_2022,kerbyjoseph,83239,s,det,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
gregnewsomeii_cle_2022_6,cle_2022_6,gregnewsomeii_cle_2022,cle_2022,gregnewsomeii,83341,cb,cle,1,0,6.8,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jayceehorn_car_2022_6,car_2022_6,jayceehorn_car_2022,car_2022,jayceehorn,83375,cb,car,1,0,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kylergordon_chi_2022_6,chi_2022_6,kylergordon_chi_2022,chi_2022,kylergordon,83451,cb,chi,1,0,1.8,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jevonholland_mia_2022_6,mia_2022_6,jevonholland_mia_2022,mia_2022,jevonholland,83873,s,mia,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
talanoahufanga_sf_2022_6,sf_2022_6,talanoahufanga_sf_2022,sf_2022,talanoahufanga,83903,s,sf,1,0,1.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kyledugger_ne_2022_6,ne_2022_6,kyledugger_ne_2022,ne_2022,kyledugger,90621,s,ne,1,2,6.0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
bobbyprice_det_2022_6,det_2022_6,bobbyprice_det_2022,det_2022,bobbyprice,91112,cb,det,1,0,15.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ejspeed_ind_2022_6,ind_2022_6,ejspeed_ind_2022,ind_2022,ejspeed,94351,lb,ind,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
daxtonhill_cin_2022_6,cin_2022_6,daxtonhill_cin_2022,cin_2022,daxtonhill,97519,s,cin,1,0,2.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
martinemerson_cle_2022_6,cle_2022_6,martinemerson_cle_2022,cle_2022,martinemerson,97872,cb,cle,1,0,5.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
derekstingleyjr_hou_2022_6,hou_2022_6,derekstingleyjr_hou_2022,hou_2022,derekstingleyjr,98253,cb,hou,1,0,17.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kaiirelam_buf_2022_6,buf_2022_6,kaiirelam_buf_2022,buf_2022,kaiirelam,98693,cb,buf,1,2,10.4,76.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
brandinechols_nyj_2022_6,nyj_2022_6,brandinechols_nyj_2022,nyj_2022,brandinechols,98900,cb,nyj,1,0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
saucegardner_nyj_2022_6,nyj_2022_6,saucegardner_nyj_2022,nyj_2022,saucegardner,100903,cb,nyj,1,0,13.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
damarionwilliams_bal_2022_6,bal_2022_6,damarionwilliams_bal_2022,bal_2022,damarionwilliams,100904,cb,bal,1,1,2.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
danebelton_nyg_2022_6,nyg_2022_6,danebelton_nyg_2022,nyg_2022,danebelton,101398,s,nyg,1,0,17.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
leochenal_kc_2022_6,kc_2022_6,leochenal_kc_2022,kc_2022,leochenal,101463,lb,kc,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jaquanbrisker_chi_2022_6,chi_2022_6,jaquanbrisker_chi_2022,chi_2022,jaquanbrisker,101665,s,chi,1,1,6.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kylehamilton_bal_2022_6,bal_2022_6,kylehamilton_bal_2022,bal_2022,kylehamilton,102684,s,bal,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
rodneythomasii_ind_2022_6,ind_2022_6,rodneythomasii_ind_2022,ind_2022,rodneythomasii,108389,s,ind,1,1,45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
deealford_atl_2022_6,atl_2022_6,deealford_atl_2022,atl_2022,deealford,110542,cb,atl,1,0,7.3,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jaylenwatson_kc_2022_6,kc_2022_6,jaylenwatson_kc_2022,kc_2022,jaylenwatson,131960,cb,kc,1,0,23.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
samwebb_lv_2022_6,lv_2022_6,samwebb_lv_2022,lv_2022,samwebb,134606,cb,lv,1,0,10.3,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kaderkohou_mia_2022_6,mia_2022_6,kaderkohou_mia_2022,mia_2022,kaderkohou,156070,cb,mia,1,0,1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
joshuawilliams_kc_2022_6,kc_2022_6,joshuawilliams_kc_2022,kc_2022,joshuawilliams,156083,cb,kc,1,0,36.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
