p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts,week,year,plyr_number
tonypollard_dal_2022_6,dal_2022_6,tonypollard_dal_2022,dal_2022,tonypollard,27126,hb,dal,1,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
enobenjamin_ari_2022_6,ari_2022_6,enobenjamin_ari_2022,ari_2022,enobenjamin,57136,hb,ari,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
marcusmariota_atl_2022_6,atl_2022_6,marcusmariota_atl_2022,atl_2022,marcusmariota,9435,qb,atl,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
andydalton_no_2022_6,no_2022_6,andydalton_no_2022,no_2022,andydalton,6187,qb,no,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mikeboone_den_2022_6,den_2022_6,mikeboone_den_2022,den_2022,mikeboone,31615,hb,den,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
devinsingletary_buf_2022_6,buf_2022_6,devinsingletary_buf_2022,buf_2022,devinsingletary,40485,hb,buf,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
craigreynolds_det_2022_6,det_2022_6,craigreynolds_det_2022,det_2022,craigreynolds,94383,hb,det,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ajdillon_gb_2022_6,gb_2022_6,ajdillon_gb_2022,gb_2022,ajdillon,57165,hb,gb,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
rachaadwhite_tb_2022_6,tb_2022_6,rachaadwhite_tb_2022,tb_2022,rachaadwhite,131633,hb,tb,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
carsonwentz_was_2022_6,was_2022_6,carsonwentz_was_2022,was_2022,carsonwentz,10636,qb,was,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
justinherbert_lac_2022_6,lac_2022_6,justinherbert_lac_2022,lac_2022,justinherbert,28237,qb,lac,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
joshallen_buf_2022_6,buf_2022_6,joshallen_buf_2022,buf_2022,joshallen,46601,qb,buf,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
baileyzappe_ne_2022_6,ne_2022_6,baileyzappe_ne_2022,ne_2022,baileyzappe,60396,qb,ne,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jaylenwarren_pit_2022_6,pit_2022_6,jaylenwarren_pit_2022,pit_2022,jaylenwarren,98692,hb,pit,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kenyandrake_bal_2022_6,bal_2022_6,kenyandrake_bal_2022,bal_2022,kenyandrake,10707,hb,bal,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
cooperrush_dal_2022_6,dal_2022_6,cooperrush_dal_2022,dal_2022,cooperrush,12324,qb,dal,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mattbreida_nyg_2022_6,nyg_2022_6,mattbreida_nyg_2022,nyg_2022,mattbreida,12271,hb,nyg,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
khalilherbert_chi_2022_6,chi_2022_6,khalilherbert_chi_2022,chi_2022,khalilherbert,41668,hb,chi,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
trevorlawrence_jax_2022_6,jax_2022_6,trevorlawrence_jax_2022,jax_2022,trevorlawrence,77632,qb,jax,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
zachwilson_nyj_2022_6,nyj_2022_6,zachwilson_nyj_2022,nyj_2022,zachwilson,82096,qb,nyj,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jamescook_buf_2022_6,buf_2022_6,jamescook_buf_2022,buf_2022,jamescook,83666,hb,buf,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mylesgaskin_mia_2022_6,mia_2022_6,mylesgaskin_mia_2022,mia_2022,mylesgaskin,45914,hb,mia,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kirkcousins_min_2022_6,min_2022_6,kirkcousins_min_2022,min_2022,kirkcousins,7102,qb,min,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
russellwilson_den_2022_6,den_2022_6,russellwilson_den_2022,den_2022,russellwilson,7077,qb,den,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kylermurray_ari_2022_6,ari_2022_6,kylermurray_ari_2022,ari_2022,kylermurray,38334,qb,ari,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
patrickmahomes_kc_2022_6,kc_2022_6,patrickmahomes_kc_2022,kc_2022,patrickmahomes,11765,qb,kc,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jacobybrissett_cle_2022_6,cle_2022_6,jacobybrissett_cle_2022,cle_2022,jacobybrissett,10725,qb,cle,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jaredgoff_det_2022_6,det_2022_6,jaredgoff_det_2022,det_2022,jaredgoff,10635,qb,det,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
joeburrow_cin_2022_6,cin_2022_6,joeburrow_cin_2022,cin_2022,joeburrow,28022,qb,cin,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
justinjackson_det_2022_6,det_2022_6,justinjackson_det_2022,det_2022,justinjackson,29539,hb,det,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
rexburkhead_hou_2022_6,hou_2022_6,rexburkhead_hou_2022,hou_2022,rexburkhead,7971,hb,hou,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tombrady_tb_2022_6,tb_2022_6,tombrady_tb_2022,tb_2022,tombrady,698,qb,tb,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
samajeperine_cin_2022_6,cin_2022_6,samajeperine_cin_2022,cin_2022,samajeperine,11869,hb,cin,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
darrelwilliams_ari_2022_6,ari_2022_6,darrelwilliams_ari_2022,ari_2022,darrelwilliams,13014,hb,ari,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
devinduvernay_bal_2022_6,bal_2022_6,devinduvernay_bal_2022,bal_2022,devinduvernay,40006,wr,bal,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kennethgainwell_phi_2022_6,phi_2022_6,kennethgainwell_phi_2022,phi_2022,kennethgainwell,77737,hb,phi,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
antoniogibson_was_2022_6,was_2022_6,antoniogibson_was_2022,was_2022,antoniogibson,78050,hb,was,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
genosmith_sea_2022_6,sea_2022_6,genosmith_sea_2022,sea_2022,genosmith,7820,qb,sea,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
averywilliams_atl_2022_6,atl_2022_6,averywilliams_atl_2022,atl_2022,averywilliams,42873,hb,atl,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ryantannehill_ten_2022_6,ten_2022_6,ryantannehill_ten_2022,ten_2022,ryantannehill,7014,qb,ten,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
deebosamuel_sf_2022_6,sf_2022_6,deebosamuel_sf_2022,sf_2022,deebosamuel,48274,wr,sf,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
rondalemoore_ari_2022_6,ari_2022_6,rondalemoore_ari_2022,ari_2022,rondalemoore,62890,wr,ari,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
garybrightwell_nyg_2022_6,nyg_2022_6,garybrightwell_nyg_2022,nyg_2022,garybrightwell,57133,hb,nyg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tyreekhill_mia_2022_6,mia_2022_6,tyreekhill_mia_2022,mia_2022,tyreekhill,10799,wr,mia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
dontaforeman_car_2022_6,car_2022_6,dontaforeman_car_2022,car_2022,dontaforeman,11844,hb,car,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
davismills_hou_2022_6,hou_2022_6,davismills_hou_2022,hou_2022,davismills,52269,qb,hou,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
casekeenum_buf_2022_6,buf_2022_6,casekeenum_buf_2022,buf_2022,casekeenum,7323,qb,buf,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
zanderhorvath_lac_2022_6,lac_2022_6,zanderhorvath_lac_2022,lac_2022,zanderhorvath,57384,fb,lac,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
sonymichel_lac_2022_6,lac_2022_6,sonymichel_lac_2022,lac_2022,sonymichel,27589,hb,lac,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
zackmoss_buf_2022_6,buf_2022_6,zackmoss_buf_2022,buf_2022,zackmoss,40341,hb,buf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jamycalhasty_jax_2022_6,jax_2022_6,jamycalhasty_jax_2022,jax_2022,jamycalhasty,25582,hb,jax,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mecolehardman_kc_2022_6,kc_2022_6,mecolehardman_kc_2022,kc_2022,mecolehardman,42683,wr,kc,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
dontrellhilliard_ten_2022_6,ten_2022_6,dontrellhilliard_ten_2022,ten_2022,dontrellhilliard,45691,hb,ten,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kendrickbourne_ne_2022_6,ne_2022_6,kendrickbourne_ne_2022,ne_2022,kendrickbourne,12270,wr,ne,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jamalagnew_jax_2022_6,jax_2022_6,jamalagnew_jax_2022,jax_2022,jamalagnew,11920,wr,jax,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
chaseedmonds_mia_2022_6,mia_2022_6,chaseedmonds_mia_2022,mia_2022,chaseedmonds,45851,hb,mia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
devineozigbo_den_2022_6,den_2022_6,devineozigbo_den_2022,den_2022,devineozigbo,45903,hb,den,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mattryan_ind_2022_6,ind_2022_6,mattryan_ind_2022,ind_2022,mattryan,4317,qb,ind,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
braxtonberrios_nyj_2022_6,nyj_2022_6,braxtonberrios_nyj_2022,nyj_2022,braxtonberrios,47961,wr,nyj,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
brandonpowell_lar_2022_6,lar_2022_6,brandonpowell_lar_2022,lar_2022,brandonpowell,48036,wr,lar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
nyheimhines_ind_2022_6,ind_2022_6,nyheimhines_ind_2022,ind_2022,nyheimhines,48103,hb,ind,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
djmoore_car_2022_6,car_2022_6,djmoore_car_2022,car_2022,djmoore,48267,wr,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
deejaydallas_sea_2022_6,sea_2022_6,deejaydallas_sea_2022,sea_2022,deejaydallas,55632,hb,sea,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
chrisgodwin_tb_2022_6,tb_2022_6,chrisgodwin_tb_2022,tb_2022,chrisgodwin,11839,wr,tb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
cooperkupp_lar_2022_6,lar_2022_6,cooperkupp_lar_2022,lar_2022,cooperkupp,11824,wr,lar,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mikedavis_bal_2022_6,bal_2022_6,mikedavis_bal_2022,bal_2022,mikedavis,9559,hb,bal,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jimmygaroppolo_sf_2022_6,sf_2022_6,jimmygaroppolo_sf_2022,sf_2022,jimmygaroppolo,8697,qb,sf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
derekcarr_lv_2022_6,lv_2022_6,derekcarr_lv_2022,lv_2022,derekcarr,8671,qb,lv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kennypickett_pit_2022_6,pit_2022_6,kennypickett_pit_2022,pit_2022,kennypickett,60515,qb,pit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
montrellwashington_den_2022_6,den_2022_6,montrellwashington_den_2022,den_2022,montrellwashington,64310,wr,den,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
christianwatson_gb_2022_6,gb_2022_6,christianwatson_gb_2022,gb_2022,christianwatson,66581,wr,gb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
brockpurdy_sf_2022_6,sf_2022_6,brockpurdy_sf_2022,sf_2022,brockpurdy,77672,qb,sf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
brandonbolden_lv_2022_6,lv_2022_6,brandonbolden_lv_2022,lv_2022,brandonbolden,7469,hb,lv,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
zamirwhite_lv_2022_6,lv_2022_6,zamirwhite_lv_2022,lv_2022,zamirwhite,83665,hb,lv,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
isiahpacheco_kc_2022_6,kc_2022_6,isiahpacheco_kc_2022,kc_2022,isiahpacheco,83747,hb,kc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jamarrchase_cin_2022_6,cin_2022_6,jamarrchase_cin_2022,cin_2022,jamarrchase,84270,wr,cin,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
